"","TIME","GEO","PRODUCT","INDIC_NRG","Value"
"10876","2012","Norway","Electrical energy","Imports",15084
"10877","2012","Norway","Electrical energy","Exports",79222
"10878","2012","Norway","Electrical energy","Gross inland consumption",-64138
"10879","2012","Norway","Waste (non-renewable)","Imports",0
"10880","2012","Norway","Waste (non-renewable)","Exports",0
"10881","2012","Norway","Waste (non-renewable)","Gross inland consumption",7826
"10882","2013","European Union (28 countries)","All products","Imports",60459595
"10883","2013","European Union (28 countries)","All products","Exports",22442958
"10884","2013","European Union (28 countries)","All products","Gross inland consumption",69774226
"10885","2013","European Union (28 countries)","Solid fuels","Imports",6787715
"10886","2013","European Union (28 countries)","Solid fuels","Exports",1490849
"10887","2013","European Union (28 countries)","Solid fuels","Gross inland consumption",12023798
"10888","2013","European Union (28 countries)","Total petroleum products","Imports",37398576
"10889","2013","European Union (28 countries)","Total petroleum products","Exports",15532382
"10890","2013","European Union (28 countries)","Total petroleum products","Gross inland consumption",23200902
"10891","2013","European Union (28 countries)","Gas","Imports",14443448
"10892","2013","European Union (28 countries)","Gas","Exports",3861861
"10893","2013","European Union (28 countries)","Gas","Gross inland consumption",16217304
"10894","2013","European Union (28 countries)","Nuclear heat","Imports",NA
"10895","2013","European Union (28 countries)","Nuclear heat","Exports",NA
"10896","2013","European Union (28 countries)","Nuclear heat","Gross inland consumption",9473969
"10897","2013","European Union (28 countries)","Derived heat","Imports",187
"10898","2013","European Union (28 countries)","Derived heat","Exports",244
"10899","2013","European Union (28 countries)","Derived heat","Gross inland consumption",-57
"10900","2013","European Union (28 countries)","Renewable energies","Imports",559346
"10901","2013","European Union (28 countries)","Renewable energies","Exports",342571
"10902","2013","European Union (28 countries)","Renewable energies","Gross inland consumption",8308354
"10903","2013","European Union (28 countries)","Electrical energy","Imports",1258542
"10904","2013","European Union (28 countries)","Electrical energy","Exports",1213139
"10905","2013","European Union (28 countries)","Electrical energy","Gross inland consumption",45403
"10906","2013","European Union (28 countries)","Waste (non-renewable)","Imports",11780
"10907","2013","European Union (28 countries)","Waste (non-renewable)","Exports",1911
"10908","2013","European Union (28 countries)","Waste (non-renewable)","Gross inland consumption",504552
"10909","2013","Euro area (19 countries)","All products","Imports",46885928
"10910","2013","Euro area (19 countries)","All products","Exports",16325724
"10911","2013","Euro area (19 countries)","All products","Gross inland consumption",49255203
"10912","2013","Euro area (19 countries)","Solid fuels","Imports",4767171
"10913","2013","Euro area (19 countries)","Solid fuels","Exports",784429
"10914","2013","Euro area (19 countries)","Solid fuels","Gross inland consumption",6691876
"10915","2013","Euro area (19 countries)","Total petroleum products","Imports",29386793
"10916","2013","Euro area (19 countries)","Total petroleum products","Exports",11062839
"10917","2013","Euro area (19 countries)","Total petroleum products","Gross inland consumption",17412594
"10918","2013","Euro area (19 countries)","Gas","Imports",11429122
"10919","2013","Euro area (19 countries)","Gas","Exports",3356919
"10920","2013","Euro area (19 countries)","Gas","Gross inland consumption",11491052
"10921","2013","Euro area (19 countries)","Nuclear heat","Imports",NA
"10922","2013","Euro area (19 countries)","Nuclear heat","Exports",NA
"10923","2013","Euro area (19 countries)","Nuclear heat","Gross inland consumption",7215057
"10924","2013","Euro area (19 countries)","Derived heat","Imports",0
"10925","2013","Euro area (19 countries)","Derived heat","Exports",159
"10926","2013","Euro area (19 countries)","Derived heat","Gross inland consumption",-159
"10927","2013","Euro area (19 countries)","Renewable energies","Imports",372164
"10928","2013","Euro area (19 countries)","Renewable energies","Exports",274853
"10929","2013","Euro area (19 countries)","Renewable energies","Gross inland consumption",5965187
"10930","2013","Euro area (19 countries)","Electrical energy","Imports",920070
"10931","2013","Euro area (19 countries)","Electrical energy","Exports",844614
"10932","2013","Euro area (19 countries)","Electrical energy","Gross inland consumption",75456
"10933","2013","Euro area (19 countries)","Waste (non-renewable)","Imports",10607
"10934","2013","Euro area (19 countries)","Waste (non-renewable)","Exports",1911
"10935","2013","Euro area (19 countries)","Waste (non-renewable)","Gross inland consumption",404140
"10936","2013","Belgium","All products","Imports",3262355
"10937","2013","Belgium","All products","Exports",1228781
"10938","2013","Belgium","All products","Gross inland consumption",2368632
"10939","2013","Belgium","Solid fuels","Imports",158638
"10940","2013","Belgium","Solid fuels","Exports",25280
"10941","2013","Belgium","Solid fuels","Gross inland consumption",139980
"10942","2013","Belgium","Total petroleum products","Imports",2371638
"10943","2013","Belgium","Total petroleum products","Exports",1138064
"10944","2013","Belgium","Total petroleum products","Gross inland consumption",951580
"10945","2013","Belgium","Gas","Imports",642667
"10946","2013","Belgium","Gas","Exports",33066
"10947","2013","Belgium","Gas","Gross inland consumption",606472
"10948","2013","Belgium","Nuclear heat","Imports",NA
"10949","2013","Belgium","Nuclear heat","Exports",NA
"10950","2013","Belgium","Nuclear heat","Gross inland consumption",460555
"10951","2013","Belgium","Derived heat","Imports",0
"10952","2013","Belgium","Derived heat","Exports",0
"10953","2013","Belgium","Derived heat","Gross inland consumption",0
"10954","2013","Belgium","Renewable energies","Imports",27338
"10955","2013","Belgium","Renewable energies","Exports",5000
"10956","2013","Belgium","Renewable energies","Gross inland consumption",146721
"10957","2013","Belgium","Electrical energy","Imports",62075
"10958","2013","Belgium","Electrical energy","Exports",27371
"10959","2013","Belgium","Electrical energy","Gross inland consumption",34704
"10960","2013","Belgium","Waste (non-renewable)","Imports",0
"10961","2013","Belgium","Waste (non-renewable)","Exports",0
"10962","2013","Belgium","Waste (non-renewable)","Gross inland consumption",28620
"10963","2013","Bulgaria","All products","Imports",493120
"10964","2013","Bulgaria","All products","Exports",226983
"10965","2013","Bulgaria","All products","Gross inland consumption",701559
"10966","2013","Bulgaria","Solid fuels","Imports",42202
"10967","2013","Bulgaria","Solid fuels","Exports",1552
"10968","2013","Bulgaria","Solid fuels","Gross inland consumption",248194
"10969","2013","Bulgaria","Total petroleum products","Imports",341670
"10970","2013","Bulgaria","Total petroleum products","Exports",186854
"10971","2013","Bulgaria","Total petroleum products","Gross inland consumption",145272
"10972","2013","Bulgaria","Gas","Imports",93186
"10973","2013","Bulgaria","Gas","Exports",0
"10974","2013","Bulgaria","Gas","Gross inland consumption",100389
"10975","2013","Bulgaria","Nuclear heat","Imports",NA
"10976","2013","Bulgaria","Nuclear heat","Exports",NA
"10977","2013","Bulgaria","Nuclear heat","Gross inland consumption",153702
"10978","2013","Bulgaria","Derived heat","Imports",0
"10979","2013","Bulgaria","Derived heat","Exports",0
"10980","2013","Bulgaria","Derived heat","Gross inland consumption",0
"10981","2013","Bulgaria","Renewable energies","Imports",3998
"10982","2013","Bulgaria","Renewable energies","Exports",4261
"10983","2013","Bulgaria","Renewable energies","Gross inland consumption",75932
"10984","2013","Bulgaria","Electrical energy","Imports",12064
"10985","2013","Bulgaria","Electrical energy","Exports",34315
"10986","2013","Bulgaria","Electrical energy","Gross inland consumption",-22252
"10987","2013","Bulgaria","Waste (non-renewable)","Imports",0
"10988","2013","Bulgaria","Waste (non-renewable)","Exports",0
"10989","2013","Bulgaria","Waste (non-renewable)","Gross inland consumption",322
"10990","2013","Czech Republic","All products","Imports",854299
"10991","2013","Czech Republic","All products","Exports",349783
"10992","2013","Czech Republic","All products","Gross inland consumption",1822045
"10993","2013","Czech Republic","Solid fuels","Imports",93425
"10994","2013","Czech Republic","Solid fuels","Exports",163766
"10995","2013","Czech Republic","Solid fuels","Gross inland consumption",720243
"10996","2013","Czech Republic","Total petroleum products","Imports",421240
"10997","2013","Czech Republic","Total petroleum products","Exports",73785
"10998","2013","Czech Republic","Total petroleum products","Gross inland consumption",360254
"10999","2013","Czech Republic","Gas","Imports",291739
"11000","2013","Czech Republic","Gas","Exports",279
"11001","2013","Czech Republic","Gas","Gross inland consumption",290832
"11002","2013","Czech Republic","Nuclear heat","Imports",NA
"11003","2013","Czech Republic","Nuclear heat","Exports",NA
"11004","2013","Czech Republic","Nuclear heat","Gross inland consumption",332944
"11005","2013","Czech Republic","Derived heat","Imports",32
"11006","2013","Czech Republic","Derived heat","Exports",85
"11007","2013","Czech Republic","Derived heat","Gross inland consumption",-53
"11008","2013","Czech Republic","Renewable energies","Imports",9808
"11009","2013","Czech Republic","Renewable energies","Exports",13019
"11010","2013","Czech Republic","Renewable energies","Gross inland consumption",169562
"11011","2013","Czech Republic","Electrical energy","Imports",38056
"11012","2013","Czech Republic","Electrical energy","Exports",98849
"11013","2013","Czech Republic","Electrical energy","Gross inland consumption",-60793
"11014","2013","Czech Republic","Waste (non-renewable)","Imports",0
"11015","2013","Czech Republic","Waste (non-renewable)","Exports",0
"11016","2013","Czech Republic","Waste (non-renewable)","Gross inland consumption",9056
"11017","2013","Denmark","All products","Imports",775041
"11018","2013","Denmark","All products","Exports",680875
"11019","2013","Denmark","All products","Gross inland consumption",745849
"11020","2013","Denmark","Solid fuels","Imports",115768
"11021","2013","Denmark","Solid fuels","Exports",1210
"11022","2013","Denmark","Solid fuels","Gross inland consumption",126212
"11023","2013","Denmark","Total petroleum products","Imports",511878
"11024","2013","Denmark","Total petroleum products","Exports",558247
"11025","2013","Denmark","Total petroleum products","Gross inland consumption",278566
"11026","2013","Denmark","Gas","Imports",50386
"11027","2013","Denmark","Gas","Exports",82638
"11028","2013","Denmark","Gas","Gross inland consumption",139469
"11029","2013","Denmark","Nuclear heat","Imports",NA
"11030","2013","Denmark","Nuclear heat","Exports",NA
"11031","2013","Denmark","Nuclear heat","Gross inland consumption",0
"11032","2013","Denmark","Derived heat","Imports",155
"11033","2013","Denmark","Derived heat","Exports",0
"11034","2013","Denmark","Derived heat","Gross inland consumption",155
"11035","2013","Denmark","Renewable energies","Imports",54519
"11036","2013","Denmark","Renewable energies","Exports",1423
"11037","2013","Denmark","Renewable energies","Gross inland consumption",180691
"11038","2013","Denmark","Electrical energy","Imports",41252
"11039","2013","Denmark","Electrical energy","Exports",37357
"11040","2013","Denmark","Electrical energy","Gross inland consumption",3895
"11041","2013","Denmark","Waste (non-renewable)","Imports",1083
"11042","2013","Denmark","Waste (non-renewable)","Exports",0
"11043","2013","Denmark","Waste (non-renewable)","Gross inland consumption",16860
"11044","2013","Germany","All products","Imports",10552952
"11045","2013","Germany","All products","Exports",1974716
"11046","2013","Germany","All products","Gross inland consumption",13587537
"11047","2013","Germany","Solid fuels","Imports",1566955
"11048","2013","Germany","Solid fuels","Exports",47158
"11049","2013","Germany","Solid fuels","Gross inland consumption",3416796
"11050","2013","Germany","Total petroleum products","Imports",5366397
"11051","2013","Germany","Total petroleum products","Exports",840436
"11052","2013","Germany","Total petroleum products","Gross inland consumption",4605172
"11053","2013","Germany","Gas","Imports",3430924
"11054","2013","Germany","Gas","Exports",770577
"11055","2013","Germany","Gas","Gross inland consumption",3060644
"11056","2013","Germany","Nuclear heat","Imports",NA
"11057","2013","Germany","Nuclear heat","Exports",NA
"11058","2013","Germany","Nuclear heat","Gross inland consumption",1050732
"11059","2013","Germany","Derived heat","Imports",0
"11060","2013","Germany","Derived heat","Exports",159
"11061","2013","Germany","Derived heat","Gross inland consumption",-159
"11062","2013","Germany","Renewable energies","Imports",47477
"11063","2013","Germany","Renewable energies","Exports",59291
"11064","2013","Germany","Renewable energies","Gross inland consumption",1398281
"11065","2013","Germany","Electrical energy","Imports",141199
"11066","2013","Germany","Electrical energy","Exports",257094
"11067","2013","Germany","Electrical energy","Gross inland consumption",-115895
"11068","2013","Germany","Waste (non-renewable)","Imports",0
"11069","2013","Germany","Waste (non-renewable)","Exports",0
"11070","2013","Germany","Waste (non-renewable)","Gross inland consumption",171967
"11071","2013","Estonia","All products","Imports",105296
"11072","2013","Estonia","All products","Exports",69806
"11073","2013","Estonia","All products","Gross inland consumption",280629
"11074","2013","Estonia","Solid fuels","Imports",1602
"11075","2013","Estonia","Solid fuels","Exports",1781
"11076","2013","Estonia","Solid fuels","Gross inland consumption",185130
"11077","2013","Estonia","Total petroleum products","Imports",70202
"11078","2013","Estonia","Total petroleum products","Exports",32713
"11079","2013","Estonia","Total petroleum products","Gross inland consumption",45178
"11080","2013","Estonia","Gas","Imports",23233
"11081","2013","Estonia","Gas","Exports",0
"11082","2013","Estonia","Gas","Gross inland consumption",23233
"11083","2013","Estonia","Nuclear heat","Imports",NA
"11084","2013","Estonia","Nuclear heat","Exports",NA
"11085","2013","Estonia","Nuclear heat","Gross inland consumption",0
"11086","2013","Estonia","Derived heat","Imports",0
"11087","2013","Estonia","Derived heat","Exports",0
"11088","2013","Estonia","Derived heat","Gross inland consumption",0
"11089","2013","Estonia","Renewable energies","Imports",496
"11090","2013","Estonia","Renewable energies","Exports",12632
"11091","2013","Estonia","Renewable energies","Gross inland consumption",35637
"11092","2013","Estonia","Electrical energy","Imports",9763
"11093","2013","Estonia","Electrical energy","Exports",22680
"11094","2013","Estonia","Electrical energy","Gross inland consumption",-12917
"11095","2013","Estonia","Waste (non-renewable)","Imports",0
"11096","2013","Estonia","Waste (non-renewable)","Exports",0
"11097","2013","Estonia","Waste (non-renewable)","Gross inland consumption",4368
"11098","2013","Ireland","All products","Imports",570672
"11099","2013","Ireland","All products","Exports",53294
"11100","2013","Ireland","All products","Gross inland consumption",573799
"11101","2013","Ireland","Solid fuels","Imports",62135
"11102","2013","Ireland","Solid fuels","Exports",816
"11103","2013","Ireland","Solid fuels","Gross inland consumption",84678
"11104","2013","Ireland","Total petroleum products","Imports",340071
"11105","2013","Ireland","Total petroleum products","Exports",51099
"11106","2013","Ireland","Total petroleum products","Gross inland consumption",282809
"11107","2013","Ireland","Gas","Imports",155335
"11108","2013","Ireland","Gas","Exports",0
"11109","2013","Ireland","Gas","Gross inland consumption",160541
"11110","2013","Ireland","Nuclear heat","Imports",NA
"11111","2013","Ireland","Nuclear heat","Exports",NA
"11112","2013","Ireland","Nuclear heat","Gross inland consumption",0
"11113","2013","Ireland","Derived heat","Imports",0
"11114","2013","Ireland","Derived heat","Exports",0
"11115","2013","Ireland","Derived heat","Gross inland consumption",0
"11116","2013","Ireland","Renewable energies","Imports",3682
"11117","2013","Ireland","Renewable energies","Exports",0
"11118","2013","Ireland","Renewable energies","Gross inland consumption",35282
"11119","2013","Ireland","Electrical energy","Imports",9450
"11120","2013","Ireland","Electrical energy","Exports",1379
"11121","2013","Ireland","Electrical energy","Gross inland consumption",8071
"11122","2013","Ireland","Waste (non-renewable)","Imports",0
"11123","2013","Ireland","Waste (non-renewable)","Exports",0
"11124","2013","Ireland","Waste (non-renewable)","Gross inland consumption",2418
"11125","2013","Greece","All products","Imports",1298305
"11126","2013","Greece","All products","Exports",612094
"11127","2013","Greece","All products","Gross inland consumption",1014977
"11128","2013","Greece","Solid fuels","Imports",9763
"11129","2013","Greece","Solid fuels","Exports",347
"11130","2013","Greece","Solid fuels","Gross inland consumption",292267
"11131","2013","Greece","Total petroleum products","Imports",1126232
"11132","2013","Greece","Total petroleum products","Exports",597037
"11133","2013","Greece","Total petroleum products","Gross inland consumption",469997
"11134","2013","Greece","Gas","Imports",135429
"11135","2013","Greece","Gas","Exports",0
"11136","2013","Greece","Gas","Gross inland consumption",135497
"11137","2013","Greece","Nuclear heat","Imports",NA
"11138","2013","Greece","Nuclear heat","Exports",NA
"11139","2013","Greece","Nuclear heat","Gross inland consumption",0
"11140","2013","Greece","Derived heat","Imports",0
"11141","2013","Greece","Derived heat","Exports",0
"11142","2013","Greece","Derived heat","Gross inland consumption",0
"11143","2013","Greece","Renewable energies","Imports",6044
"11144","2013","Greece","Renewable energies","Exports",667
"11145","2013","Greece","Renewable energies","Gross inland consumption",109539
"11146","2013","Greece","Electrical energy","Imports",20837
"11147","2013","Greece","Electrical energy","Exports",14044
"11148","2013","Greece","Electrical energy","Gross inland consumption",6793
"11149","2013","Greece","Waste (non-renewable)","Imports",0
"11150","2013","Greece","Waste (non-renewable)","Exports",0
"11151","2013","Greece","Waste (non-renewable)","Gross inland consumption",883
"11152","2013","Spain","All products","Imports",4973009
"11153","2013","Spain","All products","Exports",1244778
"11154","2013","Spain","All products","Gross inland consumption",4996080
"11155","2013","Spain","Solid fuels","Imports",338466
"11156","2013","Spain","Solid fuels","Exports",17877
"11157","2013","Spain","Solid fuels","Gross inland consumption",454670
"11158","2013","Spain","Total petroleum products","Imports",3260719
"11159","2013","Spain","Total petroleum products","Exports",918004
"11160","2013","Spain","Total petroleum products","Gross inland consumption",2106393
"11161","2013","Spain","Gas","Imports",1292742
"11162","2013","Spain","Gas","Exports",212462
"11163","2013","Spain","Gas","Gross inland consumption",1095411
"11164","2013","Spain","Nuclear heat","Imports",NA
"11165","2013","Spain","Nuclear heat","Exports",NA
"11166","2013","Spain","Nuclear heat","Gross inland consumption",612641
"11167","2013","Spain","Derived heat","Imports",0
"11168","2013","Spain","Derived heat","Exports",0
"11169","2013","Spain","Derived heat","Gross inland consumption",0
"11170","2013","Spain","Renewable energies","Imports",45489
"11171","2013","Spain","Renewable energies","Exports",36538
"11172","2013","Spain","Renewable energies","Gross inland consumption",742906
"11173","2013","Spain","Electrical energy","Imports",35593
"11174","2013","Spain","Electrical energy","Exports",59897
"11175","2013","Spain","Electrical energy","Gross inland consumption",-24304
"11176","2013","Spain","Waste (non-renewable)","Imports",0
"11177","2013","Spain","Waste (non-renewable)","Exports",0
"11178","2013","Spain","Waste (non-renewable)","Gross inland consumption",8362
"11179","2013","France","All products","Imports",6468704
"11180","2013","France","All products","Exports",1221944
"11181","2013","France","All products","Gross inland consumption",10840352
"11182","2013","France","Solid fuels","Imports",494046
"11183","2013","France","Solid fuels","Exports",370
"11184","2013","France","Solid fuels","Gross inland consumption",528330
"11185","2013","France","Total petroleum products","Imports",4133154
"11186","2013","France","Total petroleum products","Exports",807518
"11187","2013","France","Total petroleum products","Gross inland consumption",3271464
"11188","2013","France","Gas","Imports",1780244
"11189","2013","France","Gas","Exports",188908
"11190","2013","France","Gas","Gross inland consumption",1633190
"11191","2013","France","Nuclear heat","Imports",NA
"11192","2013","France","Nuclear heat","Exports",NA
"11193","2013","France","Nuclear heat","Gross inland consumption",4575798
"11194","2013","France","Derived heat","Imports",0
"11195","2013","France","Derived heat","Exports",0
"11196","2013","France","Derived heat","Gross inland consumption",0
"11197","2013","France","Renewable energies","Imports",19187
"11198","2013","France","Renewable energies","Exports",8614
"11199","2013","France","Renewable energies","Gross inland consumption",953563
"11200","2013","France","Electrical energy","Imports",42073
"11201","2013","France","Electrical energy","Exports",216533
"11202","2013","France","Electrical energy","Gross inland consumption",-174460
"11203","2013","France","Waste (non-renewable)","Imports",0
"11204","2013","France","Waste (non-renewable)","Exports",0
"11205","2013","France","Waste (non-renewable)","Gross inland consumption",52465
"11206","2013","Croatia","All products","Imports",284635
"11207","2013","Croatia","All products","Exports",115538
"11208","2013","Croatia","All products","Gross inland consumption",359478
"11209","2013","Croatia","Solid fuels","Imports",31091
"11210","2013","Croatia","Solid fuels","Exports",0
"11211","2013","Croatia","Solid fuels","Gross inland consumption",28245
"11212","2013","Croatia","Total petroleum products","Imports",169382
"11213","2013","Croatia","Total petroleum products","Exports",65872
"11214","2013","Croatia","Total petroleum products","Gross inland consumption",134235
"11215","2013","Croatia","Gas","Imports",43194
"11216","2013","Croatia","Gas","Exports",12787
"11217","2013","Croatia","Gas","Gross inland consumption",95537
"11218","2013","Croatia","Nuclear heat","Imports",NA
"11219","2013","Croatia","Nuclear heat","Exports",NA
"11220","2013","Croatia","Nuclear heat","Gross inland consumption",0
"11221","2013","Croatia","Derived heat","Imports",0
"11222","2013","Croatia","Derived heat","Exports",0
"11223","2013","Croatia","Derived heat","Gross inland consumption",0
"11224","2013","Croatia","Renewable energies","Imports",432
"11225","2013","Croatia","Renewable energies","Exports",10271
"11226","2013","Croatia","Renewable energies","Gross inland consumption",87167
"11227","2013","Croatia","Electrical energy","Imports",40536
"11228","2013","Croatia","Electrical energy","Exports",26608
"11229","2013","Croatia","Electrical energy","Gross inland consumption",13928
"11230","2013","Croatia","Waste (non-renewable)","Imports",0
"11231","2013","Croatia","Waste (non-renewable)","Exports",0
"11232","2013","Croatia","Waste (non-renewable)","Gross inland consumption",366
"11233","2013","Italy","All products","Imports",6268476
"11234","2013","Italy","All products","Exports",1067013
"11235","2013","Italy","All products","Gross inland consumption",6678572
"11236","2013","Italy","Solid fuels","Imports",551896
"11237","2013","Italy","Solid fuels","Exports",7011
"11238","2013","Italy","Solid fuels","Gross inland consumption",567181
"11239","2013","Italy","Total petroleum products","Imports",3307596
"11240","2013","Italy","Total petroleum products","Exports",1042168
"11241","2013","Italy","Total petroleum products","Gross inland consumption",2405298
"11242","2013","Italy","Gas","Imports",2124814
"11243","2013","Italy","Gas","Exports",7818
"11244","2013","Italy","Gas","Gross inland consumption",2402667
"11245","2013","Italy","Nuclear heat","Imports",NA
"11246","2013","Italy","Nuclear heat","Exports",NA
"11247","2013","Italy","Nuclear heat","Gross inland consumption",0
"11248","2013","Italy","Derived heat","Imports",0
"11249","2013","Italy","Derived heat","Exports",0
"11250","2013","Italy","Derived heat","Gross inland consumption",0
"11251","2013","Italy","Renewable energies","Imports",124552
"11252","2013","Italy","Renewable energies","Exports",2096
"11253","2013","Italy","Renewable energies","Gross inland consumption",1104085
"11254","2013","Italy","Electrical energy","Imports",159617
"11255","2013","Italy","Electrical energy","Exports",7920
"11256","2013","Italy","Electrical energy","Gross inland consumption",151697
"11257","2013","Italy","Waste (non-renewable)","Imports",0
"11258","2013","Italy","Waste (non-renewable)","Exports",0
"11259","2013","Italy","Waste (non-renewable)","Gross inland consumption",47645
"11260","2013","Cyprus","All products","Imports",97672
"11261","2013","Cyprus","All products","Exports",0
"11262","2013","Cyprus","All products","Gross inland consumption",91615
"11263","2013","Cyprus","Solid fuels","Imports",5
"11264","2013","Cyprus","Solid fuels","Exports",0
"11265","2013","Cyprus","Solid fuels","Gross inland consumption",5
"11266","2013","Cyprus","Total petroleum products","Imports",96557
"11267","2013","Cyprus","Total petroleum products","Exports",0
"11268","2013","Cyprus","Total petroleum products","Gross inland consumption",85942
"11269","2013","Cyprus","Gas","Imports",0
"11270","2013","Cyprus","Gas","Exports",0
"11271","2013","Cyprus","Gas","Gross inland consumption",0
"11272","2013","Cyprus","Nuclear heat","Imports",NA
"11273","2013","Cyprus","Nuclear heat","Exports",NA
"11274","2013","Cyprus","Nuclear heat","Gross inland consumption",0
"11275","2013","Cyprus","Derived heat","Imports",0
"11276","2013","Cyprus","Derived heat","Exports",0
"11277","2013","Cyprus","Derived heat","Gross inland consumption",0
"11278","2013","Cyprus","Renewable energies","Imports",1065
"11279","2013","Cyprus","Renewable energies","Exports",0
"11280","2013","Cyprus","Renewable energies","Gross inland consumption",5623
"11281","2013","Cyprus","Electrical energy","Imports",0
"11282","2013","Cyprus","Electrical energy","Exports",0
"11283","2013","Cyprus","Electrical energy","Gross inland consumption",0
"11284","2013","Cyprus","Waste (non-renewable)","Imports",45
"11285","2013","Cyprus","Waste (non-renewable)","Exports",0
"11286","2013","Cyprus","Waste (non-renewable)","Gross inland consumption",45
"11287","2013","Latvia","All products","Imports",181923
"11288","2013","Latvia","All products","Exports",71912
"11289","2013","Latvia","All products","Gross inland consumption",186975
"11290","2013","Latvia","Solid fuels","Imports",2945
"11291","2013","Latvia","Solid fuels","Exports",236
"11292","2013","Latvia","Solid fuels","Gross inland consumption",3052
"11293","2013","Latvia","Total petroleum products","Imports",98201
"11294","2013","Latvia","Total petroleum products","Exports",29043
"11295","2013","Latvia","Total petroleum products","Gross inland consumption",58932
"11296","2013","Latvia","Gas","Imports",58300
"11297","2013","Latvia","Gas","Exports",0
"11298","2013","Latvia","Gas","Gross inland consumption",50438
"11299","2013","Latvia","Nuclear heat","Imports",NA
"11300","2013","Latvia","Nuclear heat","Exports",NA
"11301","2013","Latvia","Nuclear heat","Gross inland consumption",0
"11302","2013","Latvia","Derived heat","Imports",0
"11303","2013","Latvia","Derived heat","Exports",0
"11304","2013","Latvia","Derived heat","Gross inland consumption",0
"11305","2013","Latvia","Renewable energies","Imports",2343
"11306","2013","Latvia","Renewable energies","Exports",29493
"11307","2013","Latvia","Renewable energies","Gross inland consumption",67459
"11308","2013","Latvia","Electrical energy","Imports",18018
"11309","2013","Latvia","Electrical energy","Exports",13140
"11310","2013","Latvia","Electrical energy","Gross inland consumption",4878
"11311","2013","Latvia","Waste (non-renewable)","Imports",2115
"11312","2013","Latvia","Waste (non-renewable)","Exports",0
"11313","2013","Latvia","Waste (non-renewable)","Gross inland consumption",2216
"11314","2013","Lithuania","All products","Imports",593244
"11315","2013","Lithuania","All products","Exports",371161
"11316","2013","Lithuania","All products","Gross inland consumption",279988
"11317","2013","Lithuania","Solid fuels","Imports",12819
"11318","2013","Lithuania","Solid fuels","Exports",1180
"11319","2013","Lithuania","Solid fuels","Gross inland consumption",11669
"11320","2013","Lithuania","Total petroleum products","Imports",454115
"11321","2013","Lithuania","Total petroleum products","Exports",356311
"11322","2013","Lithuania","Total petroleum products","Gross inland consumption",101305
"11323","2013","Lithuania","Gas","Imports",90658
"11324","2013","Lithuania","Gas","Exports",0
"11325","2013","Lithuania","Gas","Gross inland consumption",90624
"11326","2013","Lithuania","Nuclear heat","Imports",NA
"11327","2013","Lithuania","Nuclear heat","Exports",NA
"11328","2013","Lithuania","Nuclear heat","Gross inland consumption",0
"11329","2013","Lithuania","Derived heat","Imports",0
"11330","2013","Lithuania","Derived heat","Exports",0
"11331","2013","Lithuania","Derived heat","Gross inland consumption",0
"11332","2013","Lithuania","Renewable energies","Imports",6589
"11333","2013","Lithuania","Renewable energies","Exports",9613
"11334","2013","Lithuania","Renewable energies","Gross inland consumption",50762
"11335","2013","Lithuania","Electrical energy","Imports",29063
"11336","2013","Lithuania","Electrical energy","Exports",4057
"11337","2013","Lithuania","Electrical energy","Gross inland consumption",25006
"11338","2013","Lithuania","Waste (non-renewable)","Imports",0
"11339","2013","Lithuania","Waste (non-renewable)","Exports",0
"11340","2013","Lithuania","Waste (non-renewable)","Gross inland consumption",623
"11341","2013","Luxembourg","All products","Imports",183685
"11342","2013","Luxembourg","All products","Exports",7429
"11343","2013","Luxembourg","All products","Gross inland consumption",181542
"11344","2013","Luxembourg","Solid fuels","Imports",1966
"11345","2013","Luxembourg","Solid fuels","Exports",0
"11346","2013","Luxembourg","Solid fuels","Gross inland consumption",1966
"11347","2013","Luxembourg","Total petroleum products","Imports",117156
"11348","2013","Luxembourg","Total petroleum products","Exports",292
"11349","2013","Luxembourg","Total petroleum products","Gross inland consumption",116483
"11350","2013","Luxembourg","Gas","Imports",37258
"11351","2013","Luxembourg","Gas","Exports",0
"11352","2013","Luxembourg","Gas","Gross inland consumption",37417
"11353","2013","Luxembourg","Nuclear heat","Imports",NA
"11354","2013","Luxembourg","Nuclear heat","Exports",NA
"11355","2013","Luxembourg","Nuclear heat","Gross inland consumption",0
"11356","2013","Luxembourg","Derived heat","Imports",0
"11357","2013","Luxembourg","Derived heat","Exports",0
"11358","2013","Luxembourg","Derived heat","Gross inland consumption",0
"11359","2013","Luxembourg","Renewable energies","Imports",2637
"11360","2013","Luxembourg","Renewable energies","Exports",272
"11361","2013","Luxembourg","Renewable energies","Gross inland consumption",6471
"11362","2013","Luxembourg","Electrical energy","Imports",24667
"11363","2013","Luxembourg","Electrical energy","Exports",6865
"11364","2013","Luxembourg","Electrical energy","Gross inland consumption",17802
"11365","2013","Luxembourg","Waste (non-renewable)","Imports",0
"11366","2013","Luxembourg","Waste (non-renewable)","Exports",0
"11367","2013","Luxembourg","Waste (non-renewable)","Gross inland consumption",1403
"11368","2013","Hungary","All products","Imports",715131
"11369","2013","Hungary","All products","Exports",217794
"11370","2013","Hungary","All products","Gross inland consumption",949576
"11371","2013","Hungary","Solid fuels","Imports",43438
"11372","2013","Hungary","Solid fuels","Exports",17911
"11373","2013","Hungary","Solid fuels","Gross inland consumption",94663
"11374","2013","Hungary","Total petroleum products","Imports",323270
