"","TIME","GEO","PRODUCT","Proizvodnja/zaloga"
"1736","2006","Austria","Total petroleum products",-45704
"1737","2006","Austria","Waste (non-renewable)",19872
"1738","2006","Belgium","All products",-849978
"1739","2006","Belgium","Derived heat",0
"1740","2006","Belgium","Electrical energy",-31306
"1741","2006","Belgium","Gas",1244
"1742","2006","Belgium","Nuclear heat",NA
"1743","2006","Belgium","Renewable energies",39024
"1744","2006","Belgium","Solid fuels",-24677
"1745","2006","Belgium","Total petroleum products",-1363195
"1746","2006","Belgium","Waste (non-renewable)",25166
"1747","2006","Bulgaria","All products",273890
"1748","2006","Bulgaria","Derived heat",0
"1749","2006","Bulgaria","Electrical energy",-31975
"1750","2006","Bulgaria","Gas",12222
"1751","2006","Bulgaria","Nuclear heat",NA
"1752","2006","Bulgaria","Renewable energies",47750
"1753","2006","Bulgaria","Solid fuels",188842
"1754","2006","Bulgaria","Total petroleum products",-156538
"1755","2006","Bulgaria","Waste (non-renewable)",2479
"1756","2006","Croatia","All products",83448
"1757","2006","Croatia","Derived heat",0
"1758","2006","Croatia","Electrical energy",-11909
"1759","2006","Croatia","Gas",59894
"1760","2006","Croatia","Nuclear heat",NA
"1761","2006","Croatia","Renewable energies",72506
"1762","2006","Croatia","Solid fuels",-2385
"1763","2006","Croatia","Total petroleum products",-34848
"1764","2006","Croatia","Waste (non-renewable)",191
"1765","2006","Cyprus","All products",-15283
"1766","2006","Cyprus","Derived heat",0
"1767","2006","Cyprus","Electrical energy",0
"1768","2006","Cyprus","Gas",NA
"1769","2006","Cyprus","Nuclear heat",NA
"1770","2006","Cyprus","Renewable energies",2085
"1771","2006","Cyprus","Solid fuels",-270
"1772","2006","Cyprus","Total petroleum products",-17170
"1773","2006","Cyprus","Waste (non-renewable)",73
"1774","2006","Czech Republic","All products",1033814
"1775","2006","Czech Republic","Derived heat",-125
"1776","2006","Czech Republic","Electrical energy",-86750
"1777","2006","Czech Republic","Gas",-17011
"1778","2006","Czech Republic","Nuclear heat",NA
"1779","2006","Czech Republic","Renewable energies",91097
"1780","2006","Czech Republic","Solid fuels",794517
"1781","2006","Czech Republic","Total petroleum products",-37077
"1782","2006","Czech Republic","Waste (non-renewable)",6797
"1783","2006","Denmark","All products",273287
"1784","2006","Denmark","Derived heat",0
"1785","2006","Denmark","Electrical energy",-49327
"1786","2006","Denmark","Gas",190436
"1787","2006","Denmark","Nuclear heat",NA
"1788","2006","Denmark","Renewable energies",103726
"1789","2006","Denmark","Solid fuels",11930
"1790","2006","Denmark","Total petroleum products",-769
"1791","2006","Denmark","Waste (non-renewable)",17292
"1792","2006","Estonia","All products",136654
"1793","2006","Estonia","Derived heat",0
"1794","2006","Estonia","Electrical energy",-3604
"1795","2006","Estonia","Gas",0
"1796","2006","Estonia","Nuclear heat",NA
"1797","2006","Estonia","Renewable energies",22225
"1798","2006","Estonia","Solid fuels",124492
"1799","2006","Estonia","Total petroleum products",-6459
"1800","2006","Estonia","Waste (non-renewable)",0
"1801","2006","Euro area (19 countries)","All products",4303498
"1802","2006","Euro area (19 countries)","Derived heat",-238
"1803","2006","Euro area (19 countries)","Electrical energy",-783065
"1804","2006","Euro area (19 countries)","Gas",886064
"1805","2006","Euro area (19 countries)","Nuclear heat",NA
"1806","2006","Euro area (19 countries)","Renewable energies",3653386
"1807","2006","Euro area (19 countries)","Solid fuels",2767241
"1808","2006","Euro area (19 countries)","Total petroleum products",-10942874
"1809","2006","Euro area (19 countries)","Waste (non-renewable)",264251
"1810","2006","European Union (28 countries)","All products",14115517
"1811","2006","European Union (28 countries)","Derived heat",-363
"1812","2006","European Union (28 countries)","Electrical energy",-1119571
"1813","2006","European Union (28 countries)","Gas",4368417
"1814","2006","European Union (28 countries)","Nuclear heat",NA
"1815","2006","European Union (28 countries)","Renewable energies",5173393
"1816","2006","European Union (28 countries)","Solid fuels",6764272
"1817","2006","European Union (28 countries)","Total petroleum products",-12122250
"1818","2006","European Union (28 countries)","Waste (non-renewable)",354390
"1819","2006","Finland","All products",467331
"1820","2006","Finland","Derived heat",0
"1821","2006","Finland","Electrical energy",-9781
"1822","2006","Finland","Gas",0
"1823","2006","Finland","Nuclear heat",NA
"1824","2006","Finland","Renewable energies",363834
"1825","2006","Finland","Solid fuels",117075
"1826","2006","Finland","Total petroleum products",-255182
"1827","2006","Finland","Waste (non-renewable)",4001
"1828","2006","France","All products",3988723
"1829","2006","France","Derived heat",0
"1830","2006","France","Electrical energy",-258707
"1831","2006","France","Gas",-22028
"1832","2006","France","Nuclear heat",NA
"1833","2006","France","Renewable energies",638504
"1834","2006","France","Solid fuels",-50272
"1835","2006","France","Total petroleum products",-1223618
"1836","2006","France","Waste (non-renewable)",42780
"1837","2006","Germany","All products",3700075
"1838","2006","Germany","Derived heat",-238
"1839","2006","Germany","Electrical energy",-235587
"1840","2006","Germany","Gas",55151
"1841","2006","Germany","Nuclear heat",NA
"1842","2006","Germany","Renewable energies",820419
"1843","2006","Germany","Solid fuels",2207438
"1844","2006","Germany","Total petroleum products",-1044106
"1845","2006","Germany","Waste (non-renewable)",90492
"1846","2006","Greece","All products",-26741
"1847","2006","Greece","Derived heat",0
"1848","2006","Greece","Electrical energy",-6977
"1849","2006","Greece","Gas",1078
"1850","2006","Greece","Nuclear heat",NA
"1851","2006","Greece","Renewable energies",74453
"1852","2006","Greece","Solid fuels",342686
"1853","2006","Greece","Total petroleum products",-438216
"1854","2006","Greece","Waste (non-renewable)",233
"1855","2006","Hungary","All products",248754
"1856","2006","Hungary","Derived heat",0
"1857","2006","Hungary","Electrical energy",-29470
"1858","2006","Hungary","Gas",85218
"1859","2006","Hungary","Nuclear heat",NA
"1860","2006","Hungary","Renewable energies",49615
"1861","2006","Hungary","Solid fuels",63795
"1862","2006","Hungary","Total petroleum products",-69495
"1863","2006","Hungary","Waste (non-renewable)",3117
"1864","2006","Iceland","All products",129677
"1865","2006","Iceland","Derived heat",0
"1866","2006","Iceland","Electrical energy",0
"1867","2006","Iceland","Gas",NA
"1868","2006","Iceland","Nuclear heat",NA
"1869","2006","Iceland","Renewable energies",130013
"1870","2006","Iceland","Solid fuels",0
"1871","2006","Iceland","Total petroleum products",-371
"1872","2006","Iceland","Waste (non-renewable)",35
"1873","2006","Ireland","All products",145
"1874","2006","Ireland","Derived heat",0
"1875","2006","Ireland","Electrical energy",-32
"1876","2006","Ireland","Gas",14029
"1877","2006","Ireland","Nuclear heat",NA
"1878","2006","Ireland","Renewable energies",17637
"1879","2006","Ireland","Solid fuels",30718
"1880","2006","Ireland","Total petroleum products",-62206
"1881","2006","Ireland","Waste (non-renewable)",0
"1882","2006","Italy","All products",-174791
"1883","2006","Italy","Derived heat",0
"1884","2006","Italy","Electrical energy",-5800
"1885","2006","Italy","Gas",242910
"1886","2006","Italy","Nuclear heat",NA
"1887","2006","Italy","Renewable energies",594457
"1888","2006","Italy","Solid fuels",-3806
"1889","2006","Italy","Total petroleum products",-1034623
"1890","2006","Italy","Waste (non-renewable)",32071
"1891","2006","Latvia","All products",31248
"1892","2006","Latvia","Derived heat",0
"1893","2006","Latvia","Electrical energy",-1087
"1894","2006","Latvia","Gas",-5165
"1895","2006","Latvia","Nuclear heat",NA
"1896","2006","Latvia","Renewable energies",59231
"1897","2006","Latvia","Solid fuels",-716
"1898","2006","Latvia","Total petroleum products",-21146
"1899","2006","Latvia","Waste (non-renewable)",131
"1900","2006","Lithuania","All products",-162760
"1901","2006","Lithuania","Derived heat",0
"1902","2006","Lithuania","Electrical energy",-22464
"1903","2006","Lithuania","Gas",-1061
"1904","2006","Lithuania","Nuclear heat",NA
"1905","2006","Lithuania","Renewable energies",37675
"1906","2006","Lithuania","Solid fuels",511
"1907","2006","Lithuania","Total petroleum products",-272843
"1908","2006","Lithuania","Waste (non-renewable)",0
"1909","2006","Luxembourg","All products",-8904
"1910","2006","Luxembourg","Derived heat",0
"1911","2006","Luxembourg","Electrical energy",-11761
"1912","2006","Luxembourg","Gas",0
"1913","2006","Luxembourg","Nuclear heat",NA
"1914","2006","Luxembourg","Renewable energies",3104
"1915","2006","Luxembourg","Solid fuels",0
"1916","2006","Luxembourg","Total petroleum products",-1790
"1917","2006","Luxembourg","Waste (non-renewable)",1544
"1918","2006","Malta","All products",-31463
"1919","2006","Malta","Derived heat",0
"1920","2006","Malta","Electrical energy",0
"1921","2006","Malta","Gas",NA
"1922","2006","Malta","Nuclear heat",NA
"1923","2006","Malta","Renewable energies",27
"1924","2006","Malta","Solid fuels",0
"1925","2006","Malta","Total petroleum products",-31490
"1926","2006","Malta","Waste (non-renewable)",0
"1927","2006","Netherlands","All products",-3436510
"1928","2006","Netherlands","Derived heat",0
"1929","2006","Netherlands","Electrical energy",-21194
"1930","2006","Netherlands","Gas",681139
"1931","2006","Netherlands","Nuclear heat",NA
"1932","2006","Netherlands","Renewable energies",77335
"1933","2006","Netherlands","Solid fuels",-234909
"1934","2006","Netherlands","Total petroleum products",-4005182
"1935","2006","Netherlands","Waste (non-renewable)",28834
"1936","2006","Norway","All products",902989
"1937","2006","Norway","Derived heat",0
"1938","2006","Norway","Electrical energy",-32210
"1939","2006","Norway","Gas",168437
"1940","2006","Norway","Nuclear heat",NA
"1941","2006","Norway","Renewable energies",482516
"1942","2006","Norway","Solid fuels",3890
"1943","2006","Norway","Total petroleum products",275975
"1944","2006","Norway","Waste (non-renewable)",4381
"1945","2006","Poland","All products",2409102
"1946","2006","Poland","Derived heat",0
"1947","2006","Poland","Electrical energy",-56790
"1948","2006","Poland","Gas",152708
"1949","2006","Poland","Nuclear heat",NA
"1950","2006","Poland","Renewable energies",196481
"1951","2006","Poland","Solid fuels",2244362
"1952","2006","Poland","Total petroleum products",-139482
"1953","2006","Poland","Waste (non-renewable)",11824
"1954","2006","Portugal","All products",-2335
"1955","2006","Portugal","Derived heat",0
"1956","2006","Portugal","Electrical energy",-11458
"1957","2006","Portugal","Gas",-923
"1958","2006","Portugal","Nuclear heat",NA
"1959","2006","Portugal","Renewable energies",176351
"1960","2006","Portugal","Solid fuels",-7694
"1961","2006","Portugal","Total petroleum products",-164684
"1962","2006","Portugal","Waste (non-renewable)",6075
"1963","2006","Romania","All products",954317
"1964","2006","Romania","Derived heat",0
"1965","2006","Romania","Electrical energy",-18943
"1966","2006","Romania","Gas",393878
"1967","2006","Romania","Nuclear heat",NA
"1968","2006","Romania","Renewable energies",200167
"1969","2006","Romania","Solid fuels",283939
"1970","2006","Romania","Total petroleum products",31065
"1971","2006","Romania","Waste (non-renewable)",3387
"1972","2006","Slovakia","All products",59717
"1973","2006","Slovakia","Derived heat",0
"1974","2006","Slovakia","Electrical energy",-39316
"1975","2006","Slovakia","Gas",-12949
"1976","2006","Slovakia","Nuclear heat",NA
"1977","2006","Slovakia","Renewable energies",34116
"1978","2006","Slovakia","Solid fuels",29200
"1979","2006","Slovakia","Total petroleum products",-149935
"1980","2006","Slovakia","Waste (non-renewable)",1755
"1981","2006","Slovenia","All products",100839
"1982","2006","Slovenia","Derived heat",0
"1983","2006","Slovenia","Electrical energy",-27584
"1984","2006","Slovenia","Gas",144
"1985","2006","Slovenia","Nuclear heat",NA
"1986","2006","Slovenia","Renewable energies",32142
"1987","2006","Slovenia","Solid fuels",51666
"1988","2006","Slovenia","Total petroleum products",-16116
"1989","2006","Slovenia","Waste (non-renewable)",668
"1990","2006","Spain","All products",366917
"1991","2006","Spain","Derived heat",0
"1992","2006","Spain","Electrical energy",-44543
"1993","2006","Spain","Gas",-15708
"1994","2006","Spain","Nuclear heat",NA
"1995","2006","Spain","Renewable energies",383672
"1996","2006","Spain","Solid fuels",172788
"1997","2006","Spain","Total petroleum products",-789210
"1998","2006","Spain","Waste (non-renewable)",10556
"1999","2006","Sweden","All products",765313
"2000","2006","Sweden","Derived heat",0
"2001","2006","Sweden","Electrical energy",-41389
"2002","2006","Sweden","Gas",1741
"2003","2006","Sweden","Nuclear heat",NA
"2004","2006","Sweden","Renewable energies",602406
"2005","2006","Sweden","Solid fuels",13883
"2006","2006","Sweden","Total petroleum products",-556394
"2007","2006","Sweden","Waste (non-renewable)",21713
"2008","2006","United Kingdom","All products",3770093
"2009","2006","United Kingdom","Derived heat",0
"2010","2006","United Kingdom","Electrical energy",-9954
"2011","2006","United Kingdom","Gas",2603265
"2012","2006","United Kingdom","Nuclear heat",NA
"2013","2006","United Kingdom","Renewable energies",156260
"2014","2006","United Kingdom","Solid fuels",398150
"2015","2006","United Kingdom","Total petroleum products",-215836
"2016","2006","United Kingdom","Waste (non-renewable)",23339
"2017","2007","Austria","All products",178297
"2018","2007","Austria","Derived heat",0
"2019","2007","Austria","Electrical energy",-55840
"2020","2007","Austria","Gas",-42994
"2021","2007","Austria","Nuclear heat",NA
"2022","2007","Austria","Renewable energies",303015
"2023","2007","Austria","Solid fuels",-8099
"2024","2007","Austria","Total petroleum products",-38156
"2025","2007","Austria","Waste (non-renewable)",20371
"2026","2007","Belgium","All products",-850760
"2027","2007","Belgium","Derived heat",0
"2028","2007","Belgium","Electrical energy",-32534
"2029","2007","Belgium","Gas",3303
"2030","2007","Belgium","Nuclear heat",NA
"2031","2007","Belgium","Renewable energies",47696
"2032","2007","Belgium","Solid fuels",-34032
"2033","2007","Belgium","Total petroleum products",-1382154
"2034","2007","Belgium","Waste (non-renewable)",26109
"2035","2007","Bulgaria","All products",223798
"2036","2007","Bulgaria","Derived heat",0
