"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2015","Belgium","Terajoule","Electrical energy","Imports","85 370"
"2015","Belgium","Terajoule","Electrical energy","Exports","9 774"
"2015","Belgium","Terajoule","Electrical energy","Gross inland consumption","75 596"
"2015","Belgium","Terajoule","Industrial wastes","Imports","0"
"2015","Belgium","Terajoule","Industrial wastes","Exports","0"
"2015","Belgium","Terajoule","Industrial wastes","Gross inland consumption","13 479"
"2015","Belgium","Terajoule","Waste (non-renewable)","Imports","90"
"2015","Belgium","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Belgium","Terajoule","Waste (non-renewable)","Gross inland consumption","28 338"
"2015","Bulgaria","Terajoule","All products","Imports","523 908"
"2015","Bulgaria","Terajoule","All products","Exports","248 192"
"2015","Bulgaria","Terajoule","All products","Gross inland consumption","775 021"
"2015","Bulgaria","Terajoule","Solid fuels","Imports","31 656"
"2015","Bulgaria","Terajoule","Solid fuels","Exports","617"
"2015","Bulgaria","Terajoule","Solid fuels","Gross inland consumption","277 134"
"2015","Bulgaria","Terajoule","Total petroleum products","Imports","365 604"
"2015","Bulgaria","Terajoule","Total petroleum products","Exports","187 619"
"2015","Bulgaria","Terajoule","Total petroleum products","Gross inland consumption","175 880"
"2015","Bulgaria","Terajoule","Gas","Imports","105 467"
"2015","Bulgaria","Terajoule","Gas","Exports","82"
"2015","Bulgaria","Terajoule","Gas","Gross inland consumption","108 637"
"2015","Bulgaria","Terajoule","Nuclear heat","Imports",":"
"2015","Bulgaria","Terajoule","Nuclear heat","Exports",":"
"2015","Bulgaria","Terajoule","Nuclear heat","Gross inland consumption","166 771"
"2015","Bulgaria","Terajoule","Derived heat","Imports","0"
"2015","Bulgaria","Terajoule","Derived heat","Exports","0"
"2015","Bulgaria","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Bulgaria","Terajoule","Renewable energies","Imports","5 877"
"2015","Bulgaria","Terajoule","Renewable energies","Exports","6 500"
"2015","Bulgaria","Terajoule","Renewable energies","Gross inland consumption","83 419"
"2015","Bulgaria","Terajoule","Electrical energy","Imports","15 304"
"2015","Bulgaria","Terajoule","Electrical energy","Exports","53 374"
"2015","Bulgaria","Terajoule","Electrical energy","Gross inland consumption","-38 070"
"2015","Bulgaria","Terajoule","Industrial wastes","Imports","0"
"2015","Bulgaria","Terajoule","Industrial wastes","Exports","0"
"2015","Bulgaria","Terajoule","Industrial wastes","Gross inland consumption","1 073"
"2015","Bulgaria","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Bulgaria","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Bulgaria","Terajoule","Waste (non-renewable)","Gross inland consumption","1 249"
"2015","Czech Republic","Terajoule","All products","Imports","918 753"
"2015","Czech Republic","Terajoule","All products","Exports","351 685"
"2015","Czech Republic","Terajoule","All products","Gross inland consumption","1 776 965"
"2015","Czech Republic","Terajoule","Solid fuels","Imports","117 829"
"2015","Czech Republic","Terajoule","Solid fuels","Exports","130 008"
"2015","Czech Republic","Terajoule","Solid fuels","Gross inland consumption","694 175"
"2015","Czech Republic","Terajoule","Total petroleum products","Imports","469 359"
"2015","Czech Republic","Terajoule","Total petroleum products","Exports","102 844"
"2015","Czech Republic","Terajoule","Total petroleum products","Gross inland consumption","374 925"
"2015","Czech Republic","Terajoule","Gas","Imports","258 090"
"2015","Czech Republic","Terajoule","Gas","Exports","0"
"2015","Czech Republic","Terajoule","Gas","Gross inland consumption","271 420"
"2015","Czech Republic","Terajoule","Nuclear heat","Imports",":"
"2015","Czech Republic","Terajoule","Nuclear heat","Exports",":"
"2015","Czech Republic","Terajoule","Nuclear heat","Gross inland consumption","290 782"
"2015","Czech Republic","Terajoule","Derived heat","Imports","29"
"2015","Czech Republic","Terajoule","Derived heat","Exports","80"
"2015","Czech Republic","Terajoule","Derived heat","Gross inland consumption","-51"
"2015","Czech Republic","Terajoule","Renewable energies","Imports","15 320"
"2015","Czech Republic","Terajoule","Renewable energies","Exports","15 573"
"2015","Czech Republic","Terajoule","Renewable energies","Gross inland consumption","179 157"
"2015","Czech Republic","Terajoule","Electrical energy","Imports","58 126"
"2015","Czech Republic","Terajoule","Electrical energy","Exports","103 180"
"2015","Czech Republic","Terajoule","Electrical energy","Gross inland consumption","-45 054"
"2015","Czech Republic","Terajoule","Industrial wastes","Imports","0"
"2015","Czech Republic","Terajoule","Industrial wastes","Exports","0"
"2015","Czech Republic","Terajoule","Industrial wastes","Gross inland consumption","9 382"
"2015","Czech Republic","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Czech Republic","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Czech Republic","Terajoule","Waste (non-renewable)","Gross inland consumption","11 610"
"2015","Denmark","Terajoule","All products","Imports","777 272"
"2015","Denmark","Terajoule","All products","Exports","680 944"
"2015","Denmark","Terajoule","All products","Gross inland consumption","701 951"
"2015","Denmark","Terajoule","Solid fuels","Imports","63 558"
"2015","Denmark","Terajoule","Solid fuels","Exports","2 106"
"2015","Denmark","Terajoule","Solid fuels","Gross inland consumption","72 290"
"2015","Denmark","Terajoule","Total petroleum products","Imports","577 888"
"2015","Denmark","Terajoule","Total petroleum products","Exports","560 362"
"2015","Denmark","Terajoule","Total petroleum products","Gross inland consumption","270 950"
"2015","Denmark","Terajoule","Gas","Imports","24 744"
"2015","Denmark","Terajoule","Gas","Exports","82 349"
"2015","Denmark","Terajoule","Gas","Gross inland consumption","120 033"
"2015","Denmark","Terajoule","Nuclear heat","Imports",":"
"2015","Denmark","Terajoule","Nuclear heat","Exports",":"
"2015","Denmark","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Denmark","Terajoule","Derived heat","Imports","151"
"2015","Denmark","Terajoule","Derived heat","Exports","0"
"2015","Denmark","Terajoule","Derived heat","Gross inland consumption","151"
"2015","Denmark","Terajoule","Renewable energies","Imports","52 743"
"2015","Denmark","Terajoule","Renewable energies","Exports","1 084"
"2015","Denmark","Terajoule","Renewable energies","Gross inland consumption","199 386"
"2015","Denmark","Terajoule","Electrical energy","Imports","56 322"
"2015","Denmark","Terajoule","Electrical energy","Exports","35 042"
"2015","Denmark","Terajoule","Electrical energy","Gross inland consumption","21 280"
"2015","Denmark","Terajoule","Industrial wastes","Imports","0"
"2015","Denmark","Terajoule","Industrial wastes","Exports","0"
"2015","Denmark","Terajoule","Industrial wastes","Gross inland consumption","0"
"2015","Denmark","Terajoule","Waste (non-renewable)","Imports","1 866"
"2015","Denmark","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Denmark","Terajoule","Waste (non-renewable)","Gross inland consumption","17 861"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Imports","10 708 159"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Exports","2 501 413"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Gross inland consumption","13 155 053"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Solid fuels","Imports","1 568 048"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Solid fuels","Exports","53 844"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Solid fuels","Gross inland consumption","3 329 143"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Total petroleum products","Imports","5 365 965"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Total petroleum products","Exports","933 854"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Total petroleum products","Gross inland consumption","4 496 866"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Gas","Imports","3 597 255"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Gas","Exports","1 140 599"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Gas","Gross inland consumption","2 727 882"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Nuclear heat","Imports",":"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Nuclear heat","Exports",":"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Nuclear heat","Gross inland consumption","991 289"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Derived heat","Imports","0"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Derived heat","Exports","145"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Derived heat","Gross inland consumption","-145"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Imports","43 661"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Exports","65 928"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Gross inland consumption","1 605 815"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Imports","133 229"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Exports","307 044"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross inland consumption","-173 815"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Industrial wastes","Imports","0"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Industrial wastes","Exports","0"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Industrial wastes","Gross inland consumption","52 659"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Gross inland consumption","178 019"
"2015","Estonia","Terajoule","All products","Imports","108 403"
"2015","Estonia","Terajoule","All products","Exports","88 164"
"2015","Estonia","Terajoule","All products","Gross inland consumption","261 872"
"2015","Estonia","Terajoule","Solid fuels","Imports","190"
"2015","Estonia","Terajoule","Solid fuels","Exports","660"
"2015","Estonia","Terajoule","Solid fuels","Gross inland consumption","161 224"
"2015","Estonia","Terajoule","Total petroleum products","Imports","71 566"
"2015","Estonia","Terajoule","Total petroleum products","Exports","48 341"
"2015","Estonia","Terajoule","Total petroleum products","Gross inland consumption","46 902"
"2015","Estonia","Terajoule","Gas","Imports","16 348"
"2015","Estonia","Terajoule","Gas","Exports","0"
"2015","Estonia","Terajoule","Gas","Gross inland consumption","16 348"
"2015","Estonia","Terajoule","Nuclear heat","Imports",":"
"2015","Estonia","Terajoule","Nuclear heat","Exports",":"
"2015","Estonia","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Estonia","Terajoule","Derived heat","Imports","0"
"2015","Estonia","Terajoule","Derived heat","Exports","0"
"2015","Estonia","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Estonia","Terajoule","Renewable energies","Imports","672"
"2015","Estonia","Terajoule","Renewable energies","Exports","16 206"
"2015","Estonia","Terajoule","Renewable energies","Gross inland consumption","37 912"
"2015","Estonia","Terajoule","Electrical energy","Imports","19 627"
"2015","Estonia","Terajoule","Electrical energy","Exports","22 957"
"2015","Estonia","Terajoule","Electrical energy","Gross inland consumption","-3 330"
"2015","Estonia","Terajoule","Industrial wastes","Imports","0"
"2015","Estonia","Terajoule","Industrial wastes","Exports","0"
"2015","Estonia","Terajoule","Industrial wastes","Gross inland consumption","0"
"2015","Estonia","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Estonia","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Estonia","Terajoule","Waste (non-renewable)","Gross inland consumption","2 816"
"2015","Ireland","Terajoule","All products","Imports","610 539"
"2015","Ireland","Terajoule","All products","Exports","78 159"
"2015","Ireland","Terajoule","All products","Gross inland consumption","593 591"
"2015","Ireland","Terajoule","Solid fuels","Imports","62 006"
"2015","Ireland","Terajoule","Solid fuels","Exports","776"
"2015","Ireland","Terajoule","Solid fuels","Gross inland consumption","91 712"
"2015","Ireland","Terajoule","Total petroleum products","Imports","386 868"
"2015","Ireland","Terajoule","Total petroleum products","Exports","73 490"
"2015","Ireland","Terajoule","Total petroleum products","Gross inland consumption","294 922"
"2015","Ireland","Terajoule","Gas","Imports","151 598"
"2015","Ireland","Terajoule","Gas","Exports","0"
"2015","Ireland","Terajoule","Gas","Gross inland consumption","157 100"
"2015","Ireland","Terajoule","Nuclear heat","Imports",":"
"2015","Ireland","Terajoule","Nuclear heat","Exports",":"
"2015","Ireland","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Ireland","Terajoule","Derived heat","Imports","0"
"2015","Ireland","Terajoule","Derived heat","Exports","0"
"2015","Ireland","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Ireland","Terajoule","Renewable energies","Imports","3 761"
"2015","Ireland","Terajoule","Renewable energies","Exports","9"
"2015","Ireland","Terajoule","Renewable energies","Gross inland consumption","44 837"
"2015","Ireland","Terajoule","Electrical energy","Imports","6 307"
"2015","Ireland","Terajoule","Electrical energy","Exports","3 884"
"2015","Ireland","Terajoule","Electrical energy","Gross inland consumption","2 423"
"2015","Ireland","Terajoule","Industrial wastes","Imports","0"
"2015","Ireland","Terajoule","Industrial wastes","Exports","0"
"2015","Ireland","Terajoule","Industrial wastes","Gross inland consumption","0"
"2015","Ireland","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Ireland","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Ireland","Terajoule","Waste (non-renewable)","Gross inland consumption","2 597"
"2015","Greece","Terajoule","All products","Imports","1 477 349"
"2015","Greece","Terajoule","All products","Exports","689 734"
"2015","Greece","Terajoule","All products","Gross inland consumption","1 023 646"
"2015","Greece","Terajoule","Solid fuels","Imports","6 662"
"2015","Greece","Terajoule","Solid fuels","Exports","0"
"2015","Greece","Terajoule","Solid fuels","Gross inland consumption","234 728"
"2015","Greece","Terajoule","Total petroleum products","Imports","1 313 049"
"2015","Greece","Terajoule","Total petroleum products","Exports","684 089"
"2015","Greece","Terajoule","Total petroleum products","Gross inland consumption","522 357"
"2015","Greece","Terajoule","Gas","Imports","111 939"
"2015","Greece","Terajoule","Gas","Exports","0"
"2015","Greece","Terajoule","Gas","Gross inland consumption","112 077"
"2015","Greece","Terajoule","Nuclear heat","Imports",":"
"2015","Greece","Terajoule","Nuclear heat","Exports",":"
"2015","Greece","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Greece","Terajoule","Derived heat","Imports","0"
"2015","Greece","Terajoule","Derived heat","Exports","0"
"2015","Greece","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Greece","Terajoule","Renewable energies","Imports","5 808"
"2015","Greece","Terajoule","Renewable energies","Exports","342"
"2015","Greece","Terajoule","Renewable energies","Gross inland consumption","116 163"
"2015","Greece","Terajoule","Electrical energy","Imports","39 892"
"2015","Greece","Terajoule","Electrical energy","Exports","5 303"
"2015","Greece","Terajoule","Electrical energy","Gross inland consumption","34 589"
"2015","Greece","Terajoule","Industrial wastes","Imports","0"
"2015","Greece","Terajoule","Industrial wastes","Exports","0"
"2015","Greece","Terajoule","Industrial wastes","Gross inland consumption","3 732"
"2015","Greece","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Greece","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Greece","Terajoule","Waste (non-renewable)","Gross inland consumption","3 732"
"2015","Spain","Terajoule","All products","Imports","5 213 848"
"2015","Spain","Terajoule","All products","Exports","1 260 330"
"2015","Spain","Terajoule","All products","Gross inland consumption","5 083 548"
"2015","Spain","Terajoule","Solid fuels","Imports","458 991"
"2015","Spain","Terajoule","Solid fuels","Exports","25 169"
"2015","Spain","Terajoule","Solid fuels","Gross inland consumption","554 227"
"2015","Spain","Terajoule","Total petroleum products","Imports","3 499 398"
"2015","Spain","Terajoule","Total petroleum products","Exports","958 039"
"2015","Spain","Terajoule","Total petroleum products","Gross inland consumption","2 177 201"
"2015","Spain","Terajoule","Gas","Imports","1 179 918"
"2015","Spain","Terajoule","Gas","Exports","184 512"
"2015","Spain","Terajoule","Gas","Gross inland consumption","1 027 371"
"2015","Spain","Terajoule","Nuclear heat","Imports",":"
"2015","Spain","Terajoule","Nuclear heat","Exports",":"
"2015","Spain","Terajoule","Nuclear heat","Gross inland consumption","618 894"
"2015","Spain","Terajoule","Derived heat","Imports","0"
"2015","Spain","Terajoule","Derived heat","Exports","0"
"2015","Spain","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Spain","Terajoule","Renewable energies","Imports","21 700"
"2015","Spain","Terajoule","Renewable energies","Exports","38 290"
"2015","Spain","Terajoule","Renewable energies","Gross inland consumption","695 783"
"2015","Spain","Terajoule","Electrical energy","Imports","53 842"
"2015","Spain","Terajoule","Electrical energy","Exports","54 320"
"2015","Spain","Terajoule","Electrical energy","Gross inland consumption","-479"
"2015","Spain","Terajoule","Industrial wastes","Imports","0"
"2015","Spain","Terajoule","Industrial wastes","Exports","0"
"2015","Spain","Terajoule","Industrial wastes","Gross inland consumption","0"
"2015","Spain","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Spain","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Spain","Terajoule","Waste (non-renewable)","Gross inland consumption","10 551"
"2015","France","Terajoule","All products","Imports","6 266 387"
"2015","France","Terajoule","All products","Exports","1 374 415"
"2015","France","Terajoule","All products","Gross inland consumption","10 576 489"
"2015","France","Terajoule","Solid fuels","Imports","364 386"
"2015","France","Terajoule","Solid fuels","Exports","770"
"2015","France","Terajoule","Solid fuels","Gross inland consumption","369 550"
"2015","France","Terajoule","Total petroleum products","Imports","4 189 005"
"2015","France","Terajoule","Total petroleum products","Exports","896 004"
"2015","France","Terajoule","Total petroleum products","Gross inland consumption","3 276 400"
"2015","France","Terajoule","Gas","Imports","1 651 695"
"2015","France","Terajoule","Gas","Exports","203 685"
"2015","France","Terajoule","Gas","Gross inland consumption","1 467 329"
"2015","France","Terajoule","Nuclear heat","Imports",":"
"2015","France","Terajoule","Nuclear heat","Exports",":"
"2015","France","Terajoule","Nuclear heat","Gross inland consumption","4 724 222"
"2015","France","Terajoule","Derived heat","Imports","0"
"2015","France","Terajoule","Derived heat","Exports","0"
"2015","France","Terajoule","Derived heat","Gross inland consumption","0"
"2015","France","Terajoule","Renewable energies","Imports","25 440"
"2015","France","Terajoule","Renewable energies","Exports","7 470"
"2015","France","Terajoule","Renewable energies","Gross inland consumption","913 290"
"2015","France","Terajoule","Electrical energy","Imports","35 860"
"2015","France","Terajoule","Electrical energy","Exports","266 486"
"2015","France","Terajoule","Electrical energy","Gross inland consumption","-230 627"
"2015","France","Terajoule","Industrial wastes","Imports","0"
"2015","France","Terajoule","Industrial wastes","Exports","0"
"2015","France","Terajoule","Industrial wastes","Gross inland consumption","5 584"
"2015","France","Terajoule","Waste (non-renewable)","Imports","0"
"2015","France","Terajoule","Waste (non-renewable)","Exports","0"
"2015","France","Terajoule","Waste (non-renewable)","Gross inland consumption","56 325"
"2015","Croatia","Terajoule","All products","Imports","299 845"
"2015","Croatia","Terajoule","All products","Exports","127 504"
"2015","Croatia","Terajoule","All products","Gross inland consumption","356 939"
"2015","Croatia","Terajoule","Solid fuels","Imports","26 113"
"2015","Croatia","Terajoule","Solid fuels","Exports","0"
"2015","Croatia","Terajoule","Solid fuels","Gross inland consumption","25 343"
"2015","Croatia","Terajoule","Total petroleum products","Imports","188 855"
"2015","Croatia","Terajoule","Total petroleum products","Exports","79 386"
"2015","Croatia","Terajoule","Total petroleum products","Gross inland consumption","137 470"
"2015","Croatia","Terajoule","Gas","Imports","36 334"
"2015","Croatia","Terajoule","Gas","Exports","12 712"
"2015","Croatia","Terajoule","Gas","Gross inland consumption","87 165"
"2015","Croatia","Terajoule","Nuclear heat","Imports",":"
"2015","Croatia","Terajoule","Nuclear heat","Exports",":"
"2015","Croatia","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Croatia","Terajoule","Derived heat","Imports","0"
"2015","Croatia","Terajoule","Derived heat","Exports","0"
"2015","Croatia","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Croatia","Terajoule","Renewable energies","Imports","1 174"
"2015","Croatia","Terajoule","Renewable energies","Exports","12 478"
"2015","Croatia","Terajoule","Renewable energies","Gross inland consumption","82 131"
"2015","Croatia","Terajoule","Electrical energy","Imports","47 369"
"2015","Croatia","Terajoule","Electrical energy","Exports","22 928"
"2015","Croatia","Terajoule","Electrical energy","Gross inland consumption","24 440"
"2015","Croatia","Terajoule","Industrial wastes","Imports","0"
"2015","Croatia","Terajoule","Industrial wastes","Exports","0"
"2015","Croatia","Terajoule","Industrial wastes","Gross inland consumption","390"
"2015","Croatia","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Croatia","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Croatia","Terajoule","Waste (non-renewable)","Gross inland consumption","390"
"2015","Italy","Terajoule","All products","Imports","6 325 013"
"2015","Italy","Terajoule","All products","Exports","1 224 213"
"2015","Italy","Terajoule","All products","Gross inland consumption","6 538 466"
"2015","Italy","Terajoule","Solid fuels","Imports","526 806"
"2015","Italy","Terajoule","Solid fuels","Exports","10 827"
"2015","Italy","Terajoule","Solid fuels","Gross inland consumption","515 014"
"2015","Italy","Terajoule","Total petroleum products","Imports","3 396 884"
"2015","Italy","Terajoule","Total petroleum products","Exports","1 184 967"
"2015","Italy","Terajoule","Total petroleum products","Gross inland consumption","2 393 172"
"2015","Italy","Terajoule","Gas","Imports","2 100 811"
"2015","Italy","Terajoule","Gas","Exports","7 578"
"2015","Italy","Terajoule","Gas","Gross inland consumption","2 315 363"
"2015","Italy","Terajoule","Nuclear heat","Imports",":"
"2015","Italy","Terajoule","Nuclear heat","Exports",":"
"2015","Italy","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Italy","Terajoule","Derived heat","Imports","0"
"2015","Italy","Terajoule","Derived heat","Exports","0"
"2015","Italy","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Italy","Terajoule","Renewable energies","Imports","117 456"
"2015","Italy","Terajoule","Renewable energies","Exports","4 745"
"2015","Italy","Terajoule","Renewable energies","Gross inland consumption","1 099 839"
"2015","Italy","Terajoule","Electrical energy","Imports","183 056"
"2015","Italy","Terajoule","Electrical energy","Exports","16 096"
"2015","Italy","Terajoule","Electrical energy","Gross inland consumption","166 961"
"2015","Italy","Terajoule","Industrial wastes","Imports","0"
"2015","Italy","Terajoule","Industrial wastes","Exports","0"
"2015","Italy","Terajoule","Industrial wastes","Gross inland consumption","12 696"
"2015","Italy","Terajoule","Waste (non-renewable)","Imports","0"
"2015","Italy","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Italy","Terajoule","Waste (non-renewable)","Gross inland consumption","48 116"
"2015","Cyprus","Terajoule","All products","Imports","103 683"
"2015","Cyprus","Terajoule","All products","Exports","1 014"
"2015","Cyprus","Terajoule","All products","Gross inland consumption","95 140"
"2015","Cyprus","Terajoule","Solid fuels","Imports","154"
"2015","Cyprus","Terajoule","Solid fuels","Exports","0"
"2015","Cyprus","Terajoule","Solid fuels","Gross inland consumption","154"
"2015","Cyprus","Terajoule","Total petroleum products","Imports","102 123"
"2015","Cyprus","Terajoule","Total petroleum products","Exports","1 014"
"2015","Cyprus","Terajoule","Total petroleum products","Gross inland consumption","88 334"
"2015","Cyprus","Terajoule","Gas","Imports","0"
"2015","Cyprus","Terajoule","Gas","Exports","0"
"2015","Cyprus","Terajoule","Gas","Gross inland consumption","0"
"2015","Cyprus","Terajoule","Nuclear heat","Imports",":"
"2015","Cyprus","Terajoule","Nuclear heat","Exports",":"
"2015","Cyprus","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Cyprus","Terajoule","Derived heat","Imports","0"
"2015","Cyprus","Terajoule","Derived heat","Exports","0"
"2015","Cyprus","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Cyprus","Terajoule","Renewable energies","Imports","1 139"
"2015","Cyprus","Terajoule","Renewable energies","Exports","0"
"2015","Cyprus","Terajoule","Renewable energies","Gross inland consumption","6 136"
"2015","Cyprus","Terajoule","Electrical energy","Imports","0"
"2015","Cyprus","Terajoule","Electrical energy","Exports","0"
"2015","Cyprus","Terajoule","Electrical energy","Gross inland consumption","0"
"2015","Cyprus","Terajoule","Industrial wastes","Imports","1"
"2015","Cyprus","Terajoule","Industrial wastes","Exports","0"
"2015","Cyprus","Terajoule","Industrial wastes","Gross inland consumption","221"
"2015","Cyprus","Terajoule","Waste (non-renewable)","Imports","267"
"2015","Cyprus","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Cyprus","Terajoule","Waste (non-renewable)","Gross inland consumption","516"
"2015","Latvia","Terajoule","All products","Imports","188 562"
"2015","Latvia","Terajoule","All products","Exports","89 336"
"2015","Latvia","Terajoule","All products","Gross inland consumption","183 366"
"2015","Latvia","Terajoule","Solid fuels","Imports","1 698"
"2015","Latvia","Terajoule","Solid fuels","Exports","48"
"2015","Latvia","Terajoule","Solid fuels","Gross inland consumption","1 947"
"2015","Latvia","Terajoule","Total petroleum products","Imports","115 570"
"2015","Latvia","Terajoule","Total petroleum products","Exports","40 642"
"2015","Latvia","Terajoule","Total petroleum products","Gross inland consumption","62 206"
"2015","Latvia","Terajoule","Gas","Imports","45 328"
"2015","Latvia","Terajoule","Gas","Exports","0"
"2015","Latvia","Terajoule","Gas","Gross inland consumption","45 987"
"2015","Latvia","Terajoule","Nuclear heat","Imports",":"
"2015","Latvia","Terajoule","Nuclear heat","Exports",":"
"2015","Latvia","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Latvia","Terajoule","Derived heat","Imports","0"
"2015","Latvia","Terajoule","Derived heat","Exports","0"
"2015","Latvia","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Latvia","Terajoule","Renewable energies","Imports","5 135"
"2015","Latvia","Terajoule","Renewable energies","Exports","36 317"
"2015","Latvia","Terajoule","Renewable energies","Gross inland consumption","64 368"
"2015","Latvia","Terajoule","Electrical energy","Imports","18 886"
"2015","Latvia","Terajoule","Electrical energy","Exports","12 330"
"2015","Latvia","Terajoule","Electrical energy","Gross inland consumption","6 556"
"2015","Latvia","Terajoule","Industrial wastes","Imports","224"
"2015","Latvia","Terajoule","Industrial wastes","Exports","0"
"2015","Latvia","Terajoule","Industrial wastes","Gross inland consumption","308"
"2015","Latvia","Terajoule","Waste (non-renewable)","Imports","1 946"
"2015","Latvia","Terajoule","Waste (non-renewable)","Exports","0"
"2015","Latvia","Terajoule","Waste (non-renewable)","Gross inland consumption","2 303"
"2015","Lithuania","Terajoule","All products","Imports","601 638"
"2015","Lithuania","Terajoule","All products","Exports","372 138"
"2015","Lithuania","Terajoule","All products","Gross inland consumption","289 443"
"2015","Lithuania","Terajoule","Solid fuels","Imports","6 973"
"2015","Lithuania","Terajoule","Solid fuels","Exports","134"
"2015","Lithuania","Terajoule","Solid fuels","Gross inland consumption","7 850"
"2015","Lithuania","Terajoule","Total petroleum products","Imports","468 261"
"2015","Lithuania","Terajoule","Total petroleum products","Exports","355 558"
"2015","Lithuania","Terajoule","Total petroleum products","Gross inland consumption","108 738"
"2015","Lithuania","Terajoule","Gas","Imports","89 642"
"2015","Lithuania","Terajoule","Gas","Exports","3 335"
"2015","Lithuania","Terajoule","Gas","Gross inland consumption","86 561"
"2015","Lithuania","Terajoule","Nuclear heat","Imports",":"
"2015","Lithuania","Terajoule","Nuclear heat","Exports",":"
"2015","Lithuania","Terajoule","Nuclear heat","Gross inland consumption","0"
"2015","Lithuania","Terajoule","Derived heat","Imports","0"
"2015","Lithuania","Terajoule","Derived heat","Exports","0"
"2015","Lithuania","Terajoule","Derived heat","Gross inland consumption","0"
"2015","Lithuania","Terajoule","Renewable energies","Imports","8 185"
"2015","Lithuania","Terajoule","Renewable energies","Exports","10 483"
"2015","Lithuania","Terajoule","Renewable energies","Gross inland consumption","59 402"
"2015","Lithuania","Terajoule","Electrical energy","Imports","28 577"
"2015","Lithuania","Terajoule","Electrical energy","Exports","2 628"
"2015","Lithuania","Terajoule","Electrical energy","Gross inland consumption","25 949"
"2015","Lithuania","Terajoule","Industrial wastes","Imports","0"
